43222,I Was King,spotify:track:5eNlrdrZSTnfJjXpPg1ykV,spotify:artist:7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,spotify:album:0p1YL9nzIuKTonZH6Gq58i,Ambitions,9,238826,j-pop,1/13/2017,3.98,song35567,8AEF,song8AEF,239,03:59
43223,Listen,spotify:track:6ozSdLQYOBh6R2VlRb3t98,spotify:artist:7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,spotify:album:0p1YL9nzIuKTonZH6Gq58i,Ambitions,10,219040,j-rock,1/13/2017,3.65,song35568,8AF0,song8AF0,219,03:39
43224,One Way Ticket,spotify:track:1w0hboEMff54kez5XXyRNP,spotify:artist:7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,spotify:album:0p1YL9nzIuKTonZH6Gq58i,Ambitions,11,216933,visual kei,1/13/2017,3.62,song35569,8AF1,song8AF1,217,03:37
43225,Bon Voyage,spotify:track:6uE9SHkGFAvAyXZdIOgXBV,spotify:artist:7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,spotify:album:0p1YL9nzIuKTonZH6Gq58i,Ambitions,12,245946,visual kei,1/13/2017,4.1,song35570,8AF2,song8AF2,246,04:06
43226,Start Again,spotify:track:7b1nJaOmQowF0ySjQuCrHw,spotify:artist:7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,spotify:album:0p1YL9nzIuKTonZH6Gq58i,Ambitions,13,194253,visual kei,1/13/2017,3.24,song35571,8AF3,song8AF3,194,03:14
43227,Take What You Want (feat. 5 Seconds of Summer),spotify:track:4u3qi4mgvCQzeTSIuUWHzl,spotify:artist:7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,spotify:album:0p1YL9nzIuKTonZH6Gq58i,Ambitions,14,243333,visual kei,1/13/2017,4.06,song35572,8AF4,song8AF4,243,04:03
43228,Rock The Beat II,spotify:track:3bXutSC1ZQm0qnHDpL24QD,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),1,113946,dance pop,1/1/2011,1.9,song35573,8AF5,song8AF5,114,01:54
43229,Sorry For Party Rocking,spotify:track:5XTFiYM0QtXiM18UqaBYjS,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),2,203973,dance pop,1/1/2011,3.4,song35574,8AF6,song8AF6,204,03:24
43230,Party Rock Anthem,spotify:track:3BjAH27a3hZLdAH3kgGY37,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),3,262146,pop rap,1/1/2011,4.37,song35575,8AF7,song8AF7,262,04:22
43231,Sexy And I Know It,spotify:track:1lpDYnkP3GB02qeFYRUWvb,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),4,199480,pop rap,1/1/2011,3.32,song35576,8AF8,song8AF8,199,03:19
43232,Champagne Showers,spotify:track:7DL26LJMxUKcZpTfNJuXEn,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),5,264093,pop rap,1/1/2011,4.4,song35577,8AF9,song8AF9,264,04:24
43233,One Day,spotify:track:4aeYwMsOdDGdEuEu0lXhtR,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),6,197600,dance pop,1/1/2011,3.29,song35578,8AFA,song8AFA,198,03:18
43234,Put That A$$ To Work,spotify:track:6hsVydMvLjOQ2SzVrGtQoM,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),7,236160,dance pop,1/1/2011,3.94,song35579,8AFB,song8AFB,236,03:56
43235,Take It To The Hole,spotify:track:4hkm1KNfbaF394KYWft57F,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),8,216840,pop rap,1/1/2011,3.61,song35580,8AFC,song8AFC,217,03:37
43236,We Came Here To Party,spotify:track:5Sa7m3rdCVNUgUN9zpT5y1,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),9,226866,pop rap,1/1/2011,3.78,song35581,8AFD,song8AFD,227,03:47
43237,Reminds Me Of You,spotify:track:1SKeoYn5WbU8O2KJA0ro65,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),10,227080,dance pop,1/1/2011,3.78,song35582,8AFE,song8AFE,227,03:47
43238,Best Night,spotify:track:6kCQfr6U9KLrK4wU0HDoLJ,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),11,300000,dance pop,1/1/2011,5,song35583,8AFF,song8AFF,300,05:00
43239,All Night Long,spotify:track:7y64d1l7T6MKTxTgUm26MT,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),12,227066,dance pop,1/1/2011,3.78,song35584,8B00,song8B00,227,03:47
43240,With You,spotify:track:2tU5tOkbCBUs2VmOnIUxQg,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),13,253586,dance pop,1/1/2011,4.23,song35585,8B01,song8B01,254,04:14
43241,Hot Dog,spotify:track:5uZYPrGaMWedimunYCDkVV,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),14,146706,pop rap,1/1/2011,2.45,song35586,8B02,song8B02,147,02:27
43242,I'm In Miami Bitch,spotify:track:0T0JtHMwXDJGoqfQdP6USp,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),15,228186,pop rap,1/1/2011,3.8,song35587,8B03,song8B03,228,03:48
43243,Shots,spotify:track:2FvMZUjPc3NJHCI7AHjFEw,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),16,222386,pop rap,1/1/2011,3.71,song35588,8B04,song8B04,222,03:42
43244,La La La,spotify:track:0Bj8jKyjCNMERpy4pN5VOr,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),17,211453,pop rap,1/1/2011,3.52,song35589,8B05,song8B05,211,03:31
43245,Yes,spotify:track:346fQeOzkn4XRL719uDaAt,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:7k8gVMzHuNph4nDKL4AVIH,Sorry For Party Rocking (Japan Version),18,184720,pop rap,1/1/2011,3.08,song35590,8B06,song8B06,185,03:05
43246,Rock The Beat II,spotify:track:2FknGYEmLnwlhq1Msg1vtm,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,1,113946,pop rap,1/1/2011,1.9,song35591,8B07,song8B07,114,01:54
43247,Sorry For Party Rocking,spotify:track:2CJlJKDRC3QXz070NHwaQQ,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,2,203973,pop rap,1/1/2011,3.4,song35592,8B08,song8B08,204,03:24
43248,Party Rock Anthem,spotify:track:1ve0SgTZkv3wdggJLqtBYU,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,3,262146,dance pop,1/1/2011,4.37,song35593,8B09,song8B09,262,04:22
43249,Sexy And I Know It,spotify:track:2EZ2KXLqs9zdRVVMMz1IsH,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,4,199480,dance pop,1/1/2011,3.32,song35594,8B0A,song8B0A,199,03:19
43250,Champagne Showers,spotify:track:19igioUqQfSiig2X9HPPkw,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,5,264093,pop rap,1/1/2011,4.4,song35595,8B0B,song8B0B,264,04:24
43251,One Day,spotify:track:6vyAe5BDfRt5x3KSLHk1eX,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,6,197600,dance pop,1/1/2011,3.29,song35596,8B0C,song8B0C,198,03:18
43252,Put That A$$ To Work,spotify:track:1hiDzgAy4ulu8PYIWpdAiK,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,7,236160,dance pop,1/1/2011,3.94,song35597,8B0D,song8B0D,236,03:56
43253,Take It To The Hole,spotify:track:0mYnNFjmlAXcj9SG6sxOf7,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,8,216840,dance pop,1/1/2011,3.61,song35598,8B0E,song8B0E,217,03:37
43254,We Came Here To Party,spotify:track:2v7zCqDRLdjzw16sssNINn,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,9,226866,dance pop,1/1/2011,3.78,song35599,8B0F,song8B0F,227,03:47
43255,Reminds Me Of You,spotify:track:1xqYD3yXyO88pFrTtHIMv3,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,10,227080,pop rap,1/1/2011,3.78,song35600,8B10,song8B10,227,03:47
43256,Best Night,spotify:track:3Acn3xZgc0h8vSPoy94QW2,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,11,300000,pop rap,1/1/2011,5,song35601,8B11,song8B11,300,05:00
43257,All Night Long,spotify:track:03RnYsoDTvkTqNUX2ncFw7,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,12,227066,pop rap,1/1/2011,3.78,song35602,8B12,song8B12,227,03:47
43258,With You,spotify:track:6IZqxWBZgZBlUYrw7VcY6B,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,13,253586,dance pop,1/1/2011,4.23,song35603,8B13,song8B13,254,04:14
43259,Hot Dog,spotify:track:1IEyorQ53UwkLrn6Fo3vj3,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,14,146706,dance pop,1/1/2011,2.45,song35604,8B14,song8B14,147,02:27
43260,I'm In Miami Bitch,spotify:track:67NLJ7EW4l8BPNtQDxp0KQ,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,15,228186,pop rap,1/1/2011,3.8,song35605,8B15,song8B15,228,03:48
43261,Shots,spotify:track:0XzdVDJgfdFSfC8Ttql3ht,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,16,222226,pop rap,1/1/2011,3.7,song35606,8B16,song8B16,222,03:42
43262,Party Rock Anthem - Audiobot Remix,spotify:track:06fUMFbIujNRttDg76l8iV,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:6z3SHFxOAtRZBzH9AlxHQc,Sorry For Party Rocking,17,360733,pop rap,1/1/2011,6.01,song35607,8B17,song8B17,361,06:01
43263,Rock The Beat II,spotify:track:3vWnDrjtdg74w2WR2xWoeF,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,1,113946,dance pop,1/1/2011,1.9,song35608,8B18,song8B18,114,01:54
43264,Sorry For Party Rocking,spotify:track:68rRbbwmXydDOqhArVTFTX,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,2,203973,dance pop,1/1/2011,3.4,song35609,8B19,song8B19,204,03:24
43265,Party Rock Anthem,spotify:track:7mitXLIMCflkhZiD34uEQI,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,3,262146,dance pop,1/1/2011,4.37,song35610,8B1A,song8B1A,262,04:22
43266,Sexy And I Know It,spotify:track:70Vdd1gx5tn84jkAU31ASv,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,4,199480,pop rap,1/1/2011,3.32,song35611,8B1B,song8B1B,199,03:19
43267,Champagne Showers,spotify:track:4NGikVnR4wpcB79gZE7tgg,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,5,264093,pop rap,1/1/2011,4.4,song35612,8B1C,song8B1C,264,04:24
43268,One Day,spotify:track:23rWFSpPWQ3FTYllED6nFt,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,6,197600,dance pop,1/1/2011,3.29,song35613,8B1D,song8B1D,198,03:18
43269,Put That A$$ To Work,spotify:track:3WLwN1pIyGAZQOGkeKonJl,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,7,236160,pop rap,1/1/2011,3.94,song35614,8B1E,song8B1E,236,03:56
43270,Take It To The Hole,spotify:track:4ZmZ0iZFlk4krmiZdW9bmN,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,8,216840,dance pop,1/1/2011,3.61,song35615,8B1F,song8B1F,217,03:37
43271,We Came Here To Party,spotify:track:5QCiiNjBTtr58EZAmoD3Jn,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,9,226866,dance pop,1/1/2011,3.78,song35616,8B20,song8B20,227,03:47
43272,Reminds Me Of You,spotify:track:67rng1rPBbNy6yZAaNO3u5,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,10,227080,pop rap,1/1/2011,3.78,song35617,8B21,song8B21,227,03:47
43273,Best Night,spotify:track:67LoaIw2Z6FFO8RPK3nSIf,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,11,300000,pop rap,1/1/2011,5,song35618,8B22,song8B22,300,05:00
43274,All Night Long,spotify:track:2X08taUkmhVGqdM1EoEHDK,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,12,227066,pop rap,1/1/2011,3.78,song35619,8B23,song8B23,227,03:47
43275,With You,spotify:track:2ZZvDknwHHlpXjjXBFlPZi,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,13,253586,dance pop,1/1/2011,4.23,song35620,8B24,song8B24,254,04:14
43276,Hot Dog,spotify:track:3lT4WZT7lQFnvkGdMyQLDw,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,14,146706,pop rap,1/1/2011,2.45,song35621,8B25,song8B25,147,02:27
43277,I'm In Miami Bitch,spotify:track:7v7kecybU7tsRlhz1eoIsC,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,15,228186,pop rap,1/1/2011,3.8,song35622,8B26,song8B26,228,03:48
43278,Shots,spotify:track:2nqFhnMyhQfQqSgERDEfRW,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:album:0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,16,222560,dance pop,1/1/2011,3.71,song35623,8B27,song8B27,223,03:43
43337,L'ombra del gigante - Remastered 2021,spotify:track:7LKKbQOs3Oc1YNysBX2iOj,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),1,281106,mexican pop,10/29/2021,4.69,song35624,8B28,song8B28,281,04:41
43338,Fuoco nel fuoco - Remastered 2021,spotify:track:6O284A9wLVHXZ2sJ2iNjHZ,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),2,242653,mexican pop,10/29/2021,4.04,song35625,8B29,song8B29,243,04:03
43339,Lo spirito degli alberi - Remastered 2021,spotify:track:5UXX29V6IgDsOxFVOZpBTE,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),3,253480,italian adult pop,10/29/2021,4.22,song35626,8B2A,song8B2A,253,04:13
43340,Un angelo non Ã© - Remastered 2021,spotify:track:09pL5SjTubvnCqT6SKXbkH,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),4,278600,mexican pop,10/29/2021,4.64,song35627,8B2B,song8B2B,279,04:39
43341,L'aquila e il condor - Remastered 2021,spotify:track:1XQezPkQX9kKsXomg5a0Ui,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),5,267706,mexican pop,10/29/2021,4.46,song35628,8B2C,song8B2C,268,04:28
43342,PiÃ¹ che puoi - Remastered 2021,spotify:track:52DZ8dACtQoSohIn18FBLC,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),6,254026,italian adult pop,10/29/2021,4.23,song35629,8B2D,song8B2D,254,04:14
43343,Il mio amore per te - Remastered 2021,spotify:track:3b52La6Zof0OVcwwdeamjJ,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),7,257040,mexican pop,10/29/2021,4.28,song35630,8B2E,song8B2E,257,04:17
43344,E ancor mi chiedo - Remastered 2021,spotify:track:24w1ruaGyjWVd1kC83bzOx,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),8,263400,mexican pop,10/29/2021,4.39,song35631,8B2F,song8B2F,263,04:23
43345,Improvvisa luce ad est - Remastered 2021,spotify:track:3unhMf148VXZLOL4ZViinj,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),9,282266,mexican pop,10/29/2021,4.7,song35632,8B30,song8B30,282,04:42
43346,Nell'azzurritÃ  - Remastered 2021,spotify:track:19zTstCqFziR3cHGlKkRFX,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),10,256466,italian adult pop,10/29/2021,4.27,song35633,8B31,song8B31,256,04:16
43347,Amica donna mia - Remastered 2021,spotify:track:1klsffzq9RHXj4jYfj92q6,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),11,243373,mexican pop,10/29/2021,4.06,song35634,8B32,song8B32,243,04:03
43348,Per me per sempre - Remastered 2021,spotify:track:0seHQxIBR7gicPCn2c2Q7M,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:55rLFKAIXu1bmhaLEcZ0WD,Stilelibero (Remastered 192 khz),12,234053,italian adult pop,10/29/2021,3.9,song35635,8B33,song8B33,234,03:54
43349,La Sombra del Gigante - Remastered 2021,spotify:track:1nKG0SFefbKLl9Zut1xzOw,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),1,281106,mexican pop,10/29/2021,4.69,song35636,8B34,song8B34,281,04:41
43350,Fuego en el Fuego - Remastered 2021,spotify:track:1EYJxupKRVhJAqNqBonwK4,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),2,242653,italian adult pop,10/29/2021,4.04,song35637,8B35,song8B35,243,04:03
43351,El Alma de los Arboles - Remastered 2021,spotify:track:2MilPXJSjDjFbsS1jMYLWn,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),3,253480,mexican pop,10/29/2021,4.22,song35638,8B36,song8B36,253,04:13
43352,Un Angel No Es - Remastered 2021,spotify:track:3e77XqMRpX6d2sFtsMJYEN,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),4,278600,mexican pop,10/29/2021,4.64,song35639,8B37,song8B37,279,04:39
43353,El Aguila y el Condor - Remastered 2021,spotify:track:23TonqPvlI1plnAZdh9yGD,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),5,267706,mexican pop,10/29/2021,4.46,song35640,8B38,song8B38,268,04:28
43354,PiÃ¹ che puoi - Remastered 2021,spotify:track:2gYkQ2zpQJ4E9zYwDzCt2f,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),6,254026,mexican pop,10/29/2021,4.23,song35641,8B39,song8B39,254,04:14
43355,Mi Amor por Ti - Remastered 2021,spotify:track:3kK0UCMXL8bKsj9b0UAfeI,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),7,257040,mexican pop,10/29/2021,4.28,song35642,8B3A,song8B3A,257,04:17
43356,Quiero Saberlo - Remastered 2021,spotify:track:1q7Tl7NymSdWXmNPUFK2T2,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),8,263400,italian adult pop,10/29/2021,4.39,song35643,8B3B,song8B3B,263,04:23
43357,Y En El Este Una Luz - Remastered 2021,spotify:track:4xAXiHCCfaz5A8hmGZDEvU,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),9,282266,mexican pop,10/29/2021,4.7,song35644,8B3C,song8B3C,282,04:42
43358,Azul Sin Par - Remastered 2021,spotify:track:1pWDlMtWsZtKyULdvok9u2,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),10,256466,italian adult pop,10/29/2021,4.27,song35645,8B3D,song8B3D,256,04:16
43359,Mujer Amiga Mia - Remastered 2021,spotify:track:5C4ftlz6jMdESnLkS2WBh3,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),11,243373,italian adult pop,10/29/2021,4.06,song35646,8B3E,song8B3E,243,04:03
43360,Para Mi Sera por Siempre - Remastered 2021,spotify:track:5HhYqMVUHcx4waThO52usW,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:5p7IOFmVmvtiCLiIVvB6JF,Estilolibre (Remastered 192 khz),12,234053,italian adult pop,10/29/2021,3.9,song35647,8B3F,song8B3F,234,03:54
43361,Cosas De La Vida - Remastered 2021,spotify:track:5ZhOj63NAF9lynDbRTlq6B,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:0Y9FGQVfzuP0uZSA9tEBvf,Todo Historias (Remastered 192 khz),1,289293,mexican pop,10/15/2021,4.82,song35648,8B40,song8B40,289,04:49
43362,A Medio Camino - Remastered 2021,spotify:track:2Pt9kY02ODStk0n20FlEEM,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:0Y9FGQVfzuP0uZSA9tEBvf,Todo Historias (Remastered 192 khz),2,347720,italian adult pop,10/15/2021,5.8,song35649,8B41,song8B41,348,05:48
43363,Otra Como Tu - Remastered 2021,spotify:track:2hASdGBGbNPqXHO65rp7nf,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:0Y9FGQVfzuP0uZSA9tEBvf,Todo Historias (Remastered 192 khz),3,281333,mexican pop,10/15/2021,4.69,song35650,8B42,song8B42,281,04:41
43364,"Recuerdos ""Memorie"" - Remastered 2021",spotify:track:51V7sGwTxZ8l8WUAJrdknF,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,spotify:album:0Y9FGQVfzuP0uZSA9tEBvf,Todo Historias (Remastered 192 khz),4,323893,italian adult pop,10/15/2021,5.4,song35651,8B43,song8B43,324,05:24
