,spotify_artist_id,derived_artist_id,artist_name
659,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,artist659,Stromae
660,spotify:artist:2y1VzMKAa5nmfXKtJL9jnj,artist660,Murda
661,spotify:artist:6AcOTCYBMvjKYy4zms0kaC,artist661,Banda El Recodo
662,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,artist662,Yusuf / Cat Stevens
663,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,artist663,Yellow Claw
664,spotify:artist:7v4imS0moSyGdXyLgVTIV7,artist664,Nat King Cole
665,spotify:artist:1JbemQ1fPt2YmSLjAFhPBv,artist665,Chayanne
666,spotify:artist:4u5smJBskI6Adzv08PuiUP,artist666,Kiiara
667,spotify:artist:46xBNx0j6cwY6sD9LgMTm1,artist667,Rosa Linn
668,spotify:artist:47mIJdHORyRerp4os813jD,artist668,League of Legends
669,spotify:artist:2jSGzJw0ebJLu7OLVSOcBP,artist669,Plan B
670,spotify:artist:3gMaNLQm7D9MornNILzdSl,artist670,Lionel Richie
671,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,artist671,Saweetie
672,spotify:artist:2p4FqHnazRucYQHyDCdBrJ,artist672,Simple Plan
673,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,artist673,Nina Simone
674,spotify:artist:1jfnMuDBl5OaAoU0VwLD8m,artist674,Granular
675,spotify:artist:0EeQBlQJFiAfJeVN2vT9s0,artist675,Nipsey Hussle
676,spotify:artist:4o4tLTIJ3eWMFerz73atcT,artist676,Qveen Herby
677,spotify:artist:6glcVV5wCi1hU4nxqJItqd,artist677,VINCINT
678,spotify:artist:4z19QMyPVRwbd4Fs2LisBa,artist678,Darkiel
679,spotify:artist:4SsVbpTthjScTS7U2hmr1X,artist679,Arcangel
680,spotify:artist:7jefIIksOi1EazgRTfW2Pk,artist680,Electric Light Orchestra
681,spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,artist681,*NSYNC
682,spotify:artist:3YbOSxo85kla7RID8ugnW3,artist682,Los Temerarios
683,spotify:artist:0yNSzH5nZmHzeE2xn6Xshb,artist683,Calle 13
684,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,artist684,Kylie Minogue
685,spotify:artist:6UBA15slIuadJ8h2lPRPos,artist685,Tech N9ne
686,spotify:artist:3tJnB0s6c3oXPq1SCCavnd,artist686,Marco Antonio Solís
687,spotify:artist:2R21vXR83lH98kGeO99Y66,artist687,Anuel AA
688,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,artist688,Ozuna
689,spotify:artist:7iWiAD5LLKyiox2grgfmUT,artist689,Bullet For My Valentine
690,spotify:artist:2hrTfHdHAdgZNapG7ViUVg,artist690,Classical Music Radio
691,spotify:artist:5E9Xn7QuCD3VYCuBqLxBdY,artist691,Baby Lullaby Academy
692,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,artist692,Dolly Parton
693,spotify:artist:147nKr9upHZSSxqCzh9j7c,artist693,Jimmie Allen
694,spotify:artist:3uwAm6vQy7kWPS2bciKWx9,artist694,girl in red
695,spotify:artist:4aKdmOXdUKX07HVd3sGgzw,artist695,Rezz
696,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,artist696,Bea Miller
697,spotify:artist:2sil8z5kiy4r76CRTXxBCA,artist697,The Goo Goo Dolls
698,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,artist698,Jay Chou
699,spotify:artist:6lB8vOoI4DRrrVxXwuV19c,artist699,Mike Perry
700,spotify:artist:7z2avKuuiMAT4XZJFv8Rvh,artist700,Tom Walker
701,spotify:artist:3bhu7P5PfngueRHiB9hjcx,artist701,Elle King
702,spotify:artist:3uL4UpqShC4p2x1dJutoRW,artist702,Ghostemane
703,spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,artist703,Brett Young
704,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,artist704,Ruth B.
705,spotify:artist:1QAJqy2dA3ihHBFIHRphZj,artist705,Cigarettes After Sex
706,spotify:artist:5dbaLmK5SHLLg8Z4CcTJpX,artist706,Greeicy
707,spotify:artist:53KTldaJ8tHSkYU3nigfwP,artist707,Fonseca
708,spotify:artist:1nzgtKYFckznkcVMR3Gg4z,artist708,KSI
709,spotify:artist:0B3N0ZINFWvizfa8bKiz4v,artist709,James TW
710,spotify:artist:67ea9eGLXYMsO2eYQRui3w,artist710,The Who
711,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,artist711,Audioslave
712,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,artist712,Tears For Fears
713,spotify:artist:3EOEK57CV77D4ovYVcmiyt,artist713,Dennis Lloyd
714,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,artist714,Toby Keith
715,spotify:artist:4CD6drviDJ8wccEAZuc9y4,artist715,Scorpion Gang
716,spotify:artist:5p7mWeX4RlvqBCxylfiXdE,artist716,KC Rebell
717,spotify:artist:1GAymyGBvB4gQy5Z5LZ1Wj,artist717,Lalo Ebratt
718,spotify:artist:5QrRo2OG0JlQVYLQXFODDt,artist718,Brasa
719,spotify:artist:4tvKz56Tr39bkhcQUTO0Xr,artist719,Angus & Julia Stone
720,spotify:artist:1zuJe6b1roixEKMOtyrEak,artist720,Tina Turner
721,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,artist721,Cyndi Lauper
722,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,artist722,Bing Crosby
723,spotify:artist:3AlRiyjMywTVNzTcHbf9QT,artist723,Lil Kleine
724,spotify:artist:7oPgCQqMMXEXrNau5vxYZP,artist724,Tracy Chapman
725,spotify:artist:41qil2VaGbD194gaEcmmyx,artist725,Will Smith
726,spotify:artist:1INuLZXjjVbcJRyWvD1iSq,artist726,Jack & Jack
727,spotify:artist:05YVYeV4HxYp5rrWalvuE1,artist727,"Grover Washington, Jr."
728,spotify:artist:4ETSs924pXMzjIeD6E9b4u,artist728,Surfaces
729,spotify:artist:0haZhu4fFKt0Ag94kZDiz2,artist729,Sofía Reyes
730,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,artist730,Sia
731,spotify:artist:4yBK75WVCQXej1p04GWqxH,artist731,Jeezy
732,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,artist732,Wolfgang Amadeus Mozart
733,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,artist733,Alina Baraz
734,spotify:artist:3CDoRporvSjdzTrm99a3gi,artist734,LUDMILLA
735,spotify:artist:1dKdetem2xEmjgvyymzytS,artist735,Grupo Firme
736,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,artist736,Puddle Of Mudd
737,spotify:artist:2urF8dgLVfDjunO0pcHUEe,artist737,Alvaro Soler
738,spotify:artist:4PzYKhC14sTJNEr0dzoo0d,artist738,Luísa Sonza
739,spotify:artist:5V0MlUE1Bft0mbLlND7FJz,artist739,Ella Fitzgerald
740,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,artist740,Jon Pardi
741,spotify:artist:68abRTdO4meYReMWHvBYb0,artist741,Chris Lane
742,spotify:artist:5gznATMVO85ZcLTkE9ULU7,artist742,Lenny Kravitz
743,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,artist743,IU
744,spotify:artist:053q0ukIDRgzwTr4vNSwab,artist744,Grimes
745,spotify:artist:2gRP1Ezbtj3qrERnd0XasU,artist745,Camila
746,spotify:artist:7xeM7V59cA1X8GKyKKQV87,artist746,Sin Bandera
747,spotify:artist:0TImkz4nPqjegtVSMZnMRq,artist747,TLC
748,spotify:artist:3EXdLajEO02ziZ90P90bSW,artist748,Lil Xan
749,spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,artist749,Emily Vaughn
750,spotify:artist:1XkoF8ryArs86LZvFOkbyr,artist750,Mary J. Blige
751,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,artist751,Brantley Gilbert
752,spotify:artist:2AM4ilv6UzW0uMRuqKtDgN,artist752,ZZ Top
753,spotify:artist:1hCkSJcXREhrodeIHQdav8,artist753,Ramin Djawadi
754,spotify:artist:19eLuQmk9aCobbVDHc6eek,artist754,Louis Armstrong
755,spotify:artist:2FwJwEswyIUAljqgjNSHgP,artist755,Snakehips
756,spotify:artist:7FNnA9vBm6EKceENgCGRMb,artist756,Anitta
757,spotify:artist:4PhdYoQGH8s1xee81dqQOO,artist757,Natiruts
758,spotify:artist:5veVxxPm1vzgi6pO2iVA8L,artist758,Bruno Martini
759,spotify:artist:5nki7yRhxgM509M5ADlN1p,artist759,Oliver Heldens
760,spotify:artist:0ETJQforv5OXgDgidQv9qd,artist760,HI-LO
761,spotify:artist:1oZmFNkGAT93yD1xX4vTRE,artist761,Nina Kraviz
762,spotify:artist:3z97WMRi731dCvKklIf2X6,artist762,NEFFEX
763,spotify:artist:0lEssBAxQl2In4RpaB1C2Y,artist763,Talib Kweli
764,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,artist764,Lupe Fiasco
765,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,artist765,Spice Girls
766,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,artist766,Dean Martin
767,spotify:artist:0n94vC3S9c3mb2HyNAOcjg,artist767,The Head And The Heart
768,spotify:artist:1l6d0RIxTL3JytlLGvWzYe,artist768,Benjamin Blümchen
769,spotify:artist:6oBm8HB0yfrIc9IHbxs6in,artist769,Lykke Li
770,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,artist770,Tinie Tempah
771,spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,artist771,Beck
772,spotify:artist:40LHVA5BTQp9RxHOQ9JPYj,artist772,Lauren Daigle
773,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,artist773,ZHU
774,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,artist774,The All-American Rejects
775,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,artist775,Alice In Chains
776,spotify:artist:6uYrXgVHctAJtIdSODcyLJ,artist776,Melim
777,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,artist777,Chris Young
778,spotify:artist:5wwneIFdawNgQ7GvKK29Z3,artist778,Lucas & Steve
779,spotify:artist:4D75GcNG95ebPtNvoNVXhz,artist779,Afrojack
780,spotify:artist:16kOCiqZ1auY4sokSeZuKf,artist780,Los Bukis
781,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,artist781,NCT 127
782,spotify:artist:4qIVPF0s71ZYW3qzhu5GkF,artist782,Kina
783,spotify:artist:3sKeaby6GMSJWgYueZaSjE,artist783,Mokita
784,spotify:artist:6B5c4sch27tWHAGdarpPaW,artist784,Seether
785,spotify:artist:7DMveApC7UnC2NPfPvlHSU,artist785,Cheat Codes
786,spotify:artist:2VZNmg4vCnew4Pavo8zDdW,artist786,Max Richter
787,spotify:artist:3tlXnStJ1fFhdScmQeLpuG,artist787,Brent Faiyaz
788,spotify:artist:687cZJR45JO7jhk1LHIbgq,artist788,Tems
789,spotify:artist:1LOB7jTeEV14pHai6EXSzF,artist789,Cash Cash
790,spotify:artist:0CbeG1224FS58EUx4tPevZ,artist790,Timmy Trumpet
791,spotify:artist:0r8toju2ecKaVtItkzAnNi,artist791,Aleks Syntek
792,spotify:artist:2gaFnEQydJdWNkT17NLZm3,artist792,Su Presencia
793,spotify:artist:4UGA0TDpRVVt2SCz8FZOMm,artist793,Un Corazón
794,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,artist794,BØRNS
795,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,artist795,Supertramp
796,spotify:artist:2jzc5TC5TVFLXQlBNiIUzE,artist796,a-ha
797,spotify:artist:09hVIj6vWgoCDtT03h8ZCa,artist797,A Tribe Called Quest
798,spotify:artist:6zvul52xwTWzilBZl6BUbT,artist798,Pixies
799,spotify:artist:5P5FTygHyx2G57oszR3Wot,artist799,Daughtry
800,spotify:artist:4njdEjTnLfcGImKZu1iSrz,artist800,AWOLNATION
801,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,artist801,Dominic Fike
802,spotify:artist:4TK1gDgb7QKoPFlzRrBRgR,artist802,Los Enanitos Verdes
803,spotify:artist:60uh2KYYSCqAgJNxcU4DA0,artist803,Hombres G
804,spotify:artist:60df5JBRRPcnSpsIMxxwQm,artist804,Otis Redding
805,spotify:artist:7hOGhpa8RMSuDOWntGIAJt,artist805,A R I Z O N A
806,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,artist806,Louis The Child
807,spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ,artist807,Jacquees
808,spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2,artist808,Petit Biscuit
809,spotify:artist:6FQqZYVfTNQ1pCqfkwVFEa,artist809,Foals
810,spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy,artist810,Emeli Sandé
811,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,artist811,Death Cab for Cutie
812,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,artist812,Jake Owen
813,spotify:artist:6ogn9necmbUdCppmNnGOdi,artist813,Alanis Morissette
814,spotify:artist:34EP7KEpOjXcM2TCat1ISk,artist814,Wu-Tang Clan
815,spotify:artist:2yEwvVSSSUkcLeSTNyHKh8,artist815,TOOL
816,spotify:artist:4sbXXFzEWJY2zsZjelerjX,artist816,Dadju
817,spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c,artist817,Craig David
818,spotify:artist:6m1LYS5NQonxjOcQFPQOb5,artist818,Frenna
819,spotify:artist:1X6ORK7IekgmyjV6IFPszP,artist819,Gustavo Mioto
820,spotify:artist:0vEsuISMWAKNctLlUAhSZC,artist820,Counting Crows
821,spotify:artist:19JY4BpaJkAlSR4iDxB1MX,artist821,Cesar Mc
822,spotify:artist:09U6hmCerKcIJrixubiBjm,artist822,Pineapple StormTv
823,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,artist823,Grouplove
824,spotify:artist:1Yox196W7bzVNZI7RBaPnf,artist824,Megadeth
825,spotify:artist:1Db5GsIoVWYktPoD2nnPZZ,artist825,Gloria Trevi
826,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,artist826,Sam Cooke
827,spotify:artist:03r4iKL2g2442PT9n2UKsx,artist827,Beastie Boys
828,spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,artist828,Talking Heads
829,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,artist829,KALEO
830,spotify:artist:4upwdFMlZBmQ68jP9jPzjK,artist830,Gemitaiz
831,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,artist831,Dustin Lynch
832,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,artist832,TOMORROW X TOGETHER
833,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,artist833,Oliver Tree
834,spotify:artist:2q3GG88dVwuQPF4FmySr9I,artist834,The Score
835,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,artist835,Cole Swindell
836,spotify:artist:2O3v9rCTzLhPFaGaAVgZLt,artist836,Río Roma
837,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,artist837,The Temptations
838,spotify:artist:4bPiOPI4V99cepEftvBYak,artist838,Banda Los Recoditos
839,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,artist839,Matuê
840,spotify:artist:3Ns5FA1ANQOzsHLWspsrC6,artist840,Doode
841,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,artist841,Grateful Dead
842,spotify:artist:7keGfmQR4X5w0two1xKZ7d,artist842,Kungs
843,spotify:artist:5t7FfMHr6IwUH5k2sLZ4n1,artist843,Chaya
844,spotify:artist:6IdtcAwaNVAggwd6sCKgTI,artist844,Zoé
845,spotify:artist:49qiE8dj4JuNdpYGRPdKbF,artist845,Stone Sour
846,spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt,artist846,EDEN
847,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,artist847,Brett Eldredge
848,spotify:artist:1wGIhYkKWSq4yACtTkCkSX,artist848,Canserbero
849,spotify:artist:5sWHDYs0csV6RS48xBl0tH,artist849,Two Feet
850,spotify:artist:378dH6EszOLFShpRzAQkVM,artist850,Lindsey Stirling
851,spotify:artist:49EE6lVLgU8sp7dFgPshgM,artist851,La Adictiva Banda San José de Mesillas
852,spotify:artist:1VBflYyxBhnDc9uVib98rw,artist852,Icona Pop
853,spotify:artist:3q1NKu1dVzFcBfxFos4kE3,artist853,Jakey
854,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,artist854,Darius Rucker
855,spotify:artist:5SyGEPymt1G2uto47tVWvZ,artist855,MadeinTYO
856,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,artist856,Famous Dex
857,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,artist857,Rich The Kid
858,spotify:artist:4tX2TplrkIP4v05BNC903e,artist858,Tom Petty and the Heartbreakers
859,spotify:artist:5Vo1hnCRmCM6M4thZCInCj,artist859,Official HIGE DANdism
860,spotify:artist:66TrUkUZ3RM29dqeDQRgyA,artist860,Ella Eyre
861,spotify:artist:7k73EtZwoPs516ZxE72KsO,artist861,ONE OK ROCK
862,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,artist862,LMFAO
863,spotify:artist:61J0BktHv7PuP3tjTPYXSX,artist863,Eros Ramazzotti
864,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,artist864,Duran Duran
865,spotify:artist:4IJczjB0fJ04gs4uvP0Fli,artist865,Gym Class Heroes
866,spotify:artist:4DAcJXcjX0zlQAZAPAx4Zb,artist866,Ben&Ben
867,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,artist867,M.I.A.
868,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,artist868,BIGBANG
869,spotify:artist:5XenQ7XfcvQdfIbpLEFaKQ,artist869,GoldLink
870,spotify:artist:2wX6xSig4Rig5kZU6ePlWe,artist870,KSHMR
871,spotify:artist:5xKp3UyavIBUsGy3DQdXeF,artist871,A Great Big World
872,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,artist872,Fat Joe
873,spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,artist873,Roy Woods
874,spotify:artist:53KwLdlmrlCelAZMaLVZqU,artist874,James Blake
875,spotify:artist:3RoPCko9qLmfQiDg8mHaZn,artist875,Smuff Tha Quiz
876,spotify:artist:6WSTevYt4rGwm8QPKQr7dU,artist876,K.A.A.N.
877,spotify:artist:28uJnu5EsrGml2tBd7y8ts,artist877,Vintage Culture
878,spotify:artist:5eKqhPrKad0J9xGAtq3rW7,artist878,BURNS
879,spotify:artist:297Z0teiCkp5s9eneWROpI,artist879,Kasablanca
880,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,artist880,Iron & Wine
881,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,artist881,Calexico
882,spotify:artist:0vn7UBvSQECKJm2817Yf1P,artist882,James Taylor
883,spotify:artist:6J7biCazzYhU3gM9j1wfid,artist883,Jamiroquai
884,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,artist884,Deep Purple
885,spotify:artist:3tQx1LPXbsYjE9VwN1Peaa,artist885,Marc E. Bassy
886,spotify:artist:422RLznpwUa5FsQgnTlgUH,artist886,Great Good Fine Ok
887,spotify:artist:69MEO1AADKg1IZrq2XLzo5,artist887,UB40
888,spotify:artist:5oFkj1qSlyBUmV5d6Edgtq,artist888,Cozz
